{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.0975, 'supervised': 0.0625, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 80, 'n_target': 6360, 'labeled': True, 'classical': 0.005, 'supervised': 0.0075, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 32, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.0825, 'supervised': 0.135, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 22, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 4096, 'labeled': False, 'lipton': 0.1175, 'prop-target-estimate': 0.632080078125, 'oracle': 0.1175, 'classical': 'nan', 'supervised': 'nan', 'iter': 1, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.0475, 'supervised': 0.08, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 83, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 80, 'n_target': 60, 'labeled': True, 'classical': 0.075, 'supervised': 0.1225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 34, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.02, 'supervised': 0.075, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 46, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.1375, 'prop-target-estimate': 0.59375, 'oracle': 0.1375, 'classical': 'nan', 'supervised': 'nan', 'iter': 45, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.0775, 'prop-target-estimate': 0.72, 'oracle': 0.0775, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.003, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.0225, 'supervised': 0.105, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.125, 'prop-target-estimate': 0.64, 'oracle': 0.125, 'classical': 'nan', 'supervised': 'nan', 'iter': 25, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.72, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.135, 'supervised': 0.1075, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 54, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.195, 'prop-target-estimate': 0.7265625, 'oracle': 0.195, 'classical': 'nan', 'supervised': 'nan', 'iter': 69, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.15, 'prop-target-estimate': 0.54, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 73, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 80, 'n_target': 3160, 'labeled': True, 'classical': 0.01, 'supervised': 0.035, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 96, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.1775, 'prop-target-estimate': 0.58, 'oracle': 0.1775, 'classical': 'nan', 'supervised': 'nan', 'iter': 80, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 80, 'n_target': 3160, 'labeled': True, 'classical': 0.0125, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 6, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.1425, 'prop-target-estimate': 0.5625, 'oracle': 0.1425, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.135, 'supervised': 0.055, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 74, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.1525, 'prop-target-estimate': 0.6083984375, 'oracle': 0.1525, 'classical': 'nan', 'supervised': 'nan', 'iter': 24, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.075, 'supervised': 0.025, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 91, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 720, 'n_target': 40, 'labeled': True, 'classical': 0.1025, 'supervised': 0.045, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 25, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.095, 'prop-target-estimate': 0.72, 'oracle': 0.095, 'classical': 'nan', 'supervised': 'nan', 'iter': 24, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.09, 'prop-target-estimate': 0.640625, 'oracle': 0.09, 'classical': 'nan', 'supervised': 'nan', 'iter': 91, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.15, 'prop-target-estimate': 0.625, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.0825, 'supervised': 0.01, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 93, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.7600000000000001, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 51, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.15, 'prop-target-estimate': 0.65380859375, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 66, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.1125, 'supervised': 0.0875, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 59, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.1, 'prop-target-estimate': 0.6562500000000001, 'oracle': 0.1, 'classical': 'nan', 'supervised': 'nan', 'iter': 29, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.0975, 'prop-target-estimate': 0.6220703125, 'oracle': 0.0975, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.02, 'supervised': 0.0475, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 3, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 4096, 'labeled': False, 'lipton': 0.125, 'prop-target-estimate': 0.650390625, 'oracle': 0.125, 'classical': 'nan', 'supervised': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.13, 'prop-target-estimate': 0.65625, 'oracle': 0.13, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.085, 'supervised': 0.1, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 72, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 80, 'n_target': 10, 'labeled': True, 'classical': 0.62, 'supervised': 0.0875, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 41, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.0425, 'supervised': 0.1125, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 720, 'n_target': 40, 'labeled': True, 'classical': 0.1, 'supervised': 0.0275, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 88, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.0225, 'supervised': 0.0875, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 17, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 12720, 'n_target': 40, 'labeled': True, 'classical': 0.09, 'supervised': 0.005, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 21, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.165, 'prop-target-estimate': 0.625, 'oracle': 0.165, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.1025, 'supervised': 0.0875, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 49, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 80, 'n_target': 3160, 'labeled': True, 'classical': 0.005, 'supervised': 0.0375, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 20, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 1024, 'n_target': 50, 'labeled': False, 'lipton': 0.03, 'prop-target-estimate': 0.82, 'oracle': 0.03, 'classical': 'nan', 'supervised': 'nan', 'iter': 95, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 80, 'n_target': 1560, 'labeled': True, 'classical': 0.0075, 'supervised': 0.0625, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 35, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 1024, 'n_target': 50, 'labeled': False, 'lipton': 0.0225, 'prop-target-estimate': 0.84, 'oracle': 0.0225, 'classical': 'nan', 'supervised': 'nan', 'iter': 63, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 50, 'n_target': 1024, 'labeled': False, 'lipton': 0.1525, 'prop-target-estimate': 0.630859375, 'oracle': 0.1525, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.1125, 'supervised': 0.02, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 56, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.66, 'oracle': 0.1275, 'classical': 'nan', 'supervised': 'nan', 'iter': 62, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0063, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.045, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 80, 'n_target': 60, 'labeled': True, 'classical': 0.095, 'supervised': 0.1175, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 50, 'n_target': 4096, 'labeled': False, 'lipton': 0.1075, 'prop-target-estimate': 0.615478515625, 'oracle': 0.1075, 'classical': 'nan', 'supervised': 'nan', 'iter': 81, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.16, 'prop-target-estimate': 0.703125, 'oracle': 0.16, 'classical': 'nan', 'supervised': 'nan', 'iter': 65, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.155, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 12, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.075, 'supervised': 0.07, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 42, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.025, 'supervised': 0.065, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 86, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.1175, 'supervised': 0.015, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 11, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.1575, 'prop-target-estimate': 0.6093750000000001, 'oracle': 0.1575, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.1525, 'prop-target-estimate': 0.765625, 'oracle': 0.1525, 'classical': 'nan', 'supervised': 'nan', 'iter': 8, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 12720, 'n_target': 40, 'labeled': True, 'classical': 0.08, 'supervised': 0.005, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 53, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.1125, 'prop-target-estimate': 0.640625, 'oracle': 0.1125, 'classical': 'nan', 'supervised': 'nan', 'iter': 16, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.13, 'prop-target-estimate': 0.60498046875, 'oracle': 0.13, 'classical': 'nan', 'supervised': 'nan', 'iter': 57, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.095, 'prop-target-estimate': 0.68, 'oracle': 0.095, 'classical': 'nan', 'supervised': 'nan', 'iter': 53, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.0875, 'supervised': 0.055, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 15, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.1375, 'prop-target-estimate': 0.591796875, 'oracle': 0.1375, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.0675, 'supervised': 0.1425, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 97, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.1475, 'prop-target-estimate': 0.52, 'oracle': 0.1475, 'classical': 'nan', 'supervised': 'nan', 'iter': 5, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 1024, 'n_target': 50, 'labeled': False, 'lipton': 0.015, 'prop-target-estimate': 0.64, 'oracle': 0.015, 'classical': 'nan', 'supervised': 'nan', 'iter': 27, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.11, 'prop-target-estimate': 0.56, 'oracle': 0.11, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.0875, 'prop-target-estimate': 0.76, 'oracle': 0.0875, 'classical': 'nan', 'supervised': 'nan', 'iter': 33, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.1675, 'prop-target-estimate': 0.6289062500000001, 'oracle': 0.1675, 'classical': 'nan', 'supervised': 'nan', 'iter': 34, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.14, 'prop-target-estimate': 0.671875, 'oracle': 0.14, 'classical': 'nan', 'supervised': 'nan', 'iter': 23, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 6320, 'n_target': 40, 'labeled': True, 'classical': 0.1025, 'supervised': 0.005, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 34, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 1024, 'labeled': False, 'lipton': 0.1675, 'prop-target-estimate': 0.6103515625, 'oracle': 0.1675, 'classical': 'nan', 'supervised': 'nan', 'iter': 37, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 80, 'n_target': 1560, 'labeled': True, 'classical': 0.015, 'supervised': 0.0625, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 2, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.1175, 'prop-target-estimate': 0.6796875, 'oracle': 0.1175, 'classical': 'nan', 'supervised': 'nan', 'iter': 54, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.11, 'supervised': 0.175, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 30, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0032, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.1475, 'prop-target-estimate': 0.587890625, 'oracle': 0.1475, 'classical': 'nan', 'supervised': 'nan', 'iter': 97, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.004, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.025, 'prop-target-estimate': 0.82, 'oracle': 0.025, 'classical': 'nan', 'supervised': 'nan', 'iter': 5, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.003, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.1125, 'prop-target-estimate': 0.6875000000000001, 'oracle': 0.1125, 'classical': 'nan', 'supervised': 'nan', 'iter': 12, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.055, 'supervised': 0.11, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 1, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.01, 'supervised': 0.0825, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 56, 'setup': 'constant-prop-source'}
